,,counts,frequencies,CI
cyrl.a,а,25.0,0.4,"(0.28, 0.54)"
cyrl.pe,п,23.0,0.37,"(0.25, 0.5)"
cyrl.zhe,ж,14.0,0.23,"(0.13, 0.35)"
