,,counts,frequencies,CI
cyrl.a,а,31.0,0.5,"(0.37, 0.63)"
cyrl.ka,к,29.0,0.47,"(0.34, 0.6)"
cyrl.ya,я,2.0,0.03,"(0.0, 0.11)"
