,,counts,frequencies,CI
cyrl.a,а,55.0,0.89,"(0.78, 0.95)"
cyrl.de,д,3.0,0.05,"(0.01, 0.13)"
cyrl.pe,п,4.0,0.06,"(0.02, 0.16)"
