,,counts,frequencies,CI
cyrl.pe,п,40.0,0.65,"(0.51, 0.76)"
cyrl.ya,я,7.0,0.11,"(0.05, 0.22)"
cyrl.zhe,ж,15.0,0.24,"(0.14, 0.37)"
