,,counts,frequencies,CI
cyrl.a,а,22.0,0.35,"(0.24, 0.49)"
cyrl.ya,я,3.0,0.05,"(0.01, 0.13)"
cyrl.zhe,ж,37.0,0.6,"(0.46, 0.72)"
