,,counts,frequencies,CI
cyrl.de,д,37.0,0.6,"(0.46, 0.72)"
cyrl.ya,я,5.0,0.08,"(0.03, 0.18)"
cyrl.zhe,ж,20.0,0.32,"(0.21, 0.45)"
