,,counts,frequencies,CI
cyrl.io,ё,47.0,0.76,"(0.63, 0.86)"
cyrl.ka,к,7.0,0.11,"(0.05, 0.22)"
cyrl.pe,п,8.0,0.13,"(0.06, 0.24)"
