,,counts,frequencies,CI
cyrl.ghe,г,6.0,0.1,"(0.04, 0.2)"
cyrl.pe,п,1.0,0.02,"(0.0, 0.09)"
cyrl.ya,я,55.0,0.89,"(0.78, 0.95)"
