,,counts,frequencies,CI
cyrl.ka,к,6.0,0.1,"(0.04, 0.2)"
cyrl.pe,п,46.0,0.74,"(0.62, 0.84)"
cyrl.ya,я,10.0,0.16,"(0.08, 0.28)"
