,,counts,frequencies,CI
cyrl.a,а,27.0,0.44,"(0.31, 0.57)"
cyrl.de,д,25.0,0.4,"(0.28, 0.54)"
cyrl.ka,к,10.0,0.16,"(0.08, 0.28)"
