,,counts,frequencies,CI
cyrl.de,д,4.0,0.06,"(0.02, 0.16)"
cyrl.pe,п,2.0,0.03,"(0.0, 0.11)"
cyrl.zhe,ж,56.0,0.9,"(0.8, 0.96)"
