,,counts,frequencies,CI
cyrl.a,а,1.0,0.02,"(0.0, 0.09)"
cyrl.io,ё,44.0,0.71,"(0.58, 0.82)"
cyrl.ya,я,17.0,0.27,"(0.17, 0.4)"
