,,counts,frequencies,CI
cyrl.io,ё,51.0,0.82,"(0.7, 0.91)"
cyrl.ka,к,4.0,0.06,"(0.02, 0.16)"
cyrl.zhe,ж,7.0,0.11,"(0.05, 0.22)"
