,,counts,frequencies,CI
cyrl.a,а,54.0,0.87,"(0.76, 0.94)"
cyrl.ghe,г,3.0,0.05,"(0.01, 0.13)"
cyrl.pe,п,5.0,0.08,"(0.03, 0.18)"
