,,counts,frequencies,CI
cyrl.de,д,8.0,0.13,"(0.06, 0.24)"
cyrl.ghe,г,12.0,0.19,"(0.1, 0.31)"
cyrl.ya,я,42.0,0.68,"(0.55, 0.79)"
