,,counts,frequencies,CI
deva.Pa,प,6.0,0.1,"(0.04, 0.2)"
deva.Pha,फ,10.0,0.16,"(0.08, 0.27)"
deva.Tha,थ,47.0,0.75,"(0.62, 0.85)"
