,,counts,frequencies,CI
deva.Nna,ण,31.0,0.49,"(0.36, 0.62)"
deva.Pa,प,7.0,0.11,"(0.05, 0.22)"
deva.Pha,फ,25.0,0.4,"(0.28, 0.53)"
