,,counts,frequencies,CI
deva.La,ल,32.0,0.51,"(0.38, 0.64)"
deva.Pa,प,14.0,0.22,"(0.13, 0.34)"
deva.Tha,थ,17.0,0.27,"(0.17, 0.4)"
