,,counts,frequencies,CI
deva.La,ल,53.0,0.84,"(0.73, 0.92)"
deva.Pa,प,3.0,0.05,"(0.01, 0.13)"
deva.Ya,य,7.0,0.11,"(0.05, 0.22)"
