,,counts,frequencies,CI
deva.Nna,ण,17.0,0.27,"(0.17, 0.4)"
deva.Pa,प,6.0,0.1,"(0.04, 0.2)"
deva.Tha,थ,40.0,0.63,"(0.5, 0.75)"
