,,counts,frequencies,CI
deva.Ka,क,11.0,0.17,"(0.09, 0.29)"
deva.La,ल,11.0,0.17,"(0.09, 0.29)"
deva.Tha,थ,41.0,0.65,"(0.52, 0.77)"
