,,counts,frequencies,CI
deva.La,ल,49.0,0.78,"(0.66, 0.87)"
deva.Pa,प,8.0,0.13,"(0.06, 0.23)"
deva.Pha,फ,6.0,0.1,"(0.04, 0.2)"
