,,counts,frequencies,CI
deva.La,ल,31.0,0.49,"(0.36, 0.62)"
deva.Pha,फ,10.0,0.16,"(0.08, 0.27)"
deva.Ya,य,22.0,0.35,"(0.23, 0.48)"
