,,counts,frequencies,CI
deva.Nna,ण,27.0,0.43,"(0.3, 0.56)"
deva.Pha,फ,17.0,0.27,"(0.17, 0.4)"
deva.Ya,य,19.0,0.3,"(0.19, 0.43)"
