,,counts,frequencies,CI
deva.Ga,ग,16.0,0.25,"(0.15, 0.38)"
deva.La,ल,41.0,0.65,"(0.52, 0.77)"
deva.Nna,ण,6.0,0.1,"(0.04, 0.2)"
