,,counts,frequencies,CI
deva.Ka,क,10.0,0.16,"(0.08, 0.27)"
deva.La,ल,14.0,0.22,"(0.13, 0.34)"
deva.Nna,ण,39.0,0.62,"(0.49, 0.74)"
