,,counts,frequencies,CI
deva.Ga,ग,45.0,0.71,"(0.59, 0.82)"
deva.Nna,ण,6.0,0.1,"(0.04, 0.2)"
deva.Pa,प,12.0,0.19,"(0.1, 0.31)"
