,,counts,frequencies,CI
deva.Pa,प,7.0,0.11,"(0.05, 0.22)"
deva.Pha,फ,30.0,0.48,"(0.35, 0.61)"
deva.Ya,य,26.0,0.41,"(0.29, 0.54)"
