,,counts,frequencies,CI
deva.Nna,ण,22.0,0.35,"(0.23, 0.48)"
deva.Pha,फ,5.0,0.08,"(0.03, 0.18)"
deva.Tha,थ,36.0,0.57,"(0.44, 0.7)"
