,,counts,frequencies,CI
deva.Ga,ग,24.0,0.38,"(0.26, 0.51)"
deva.La,ल,37.0,0.59,"(0.46, 0.71)"
deva.Pa,प,2.0,0.03,"(0.0, 0.11)"
