,,counts,frequencies,CI
deva.Ga,ग,26.0,0.41,"(0.29, 0.54)"
deva.Nna,ण,9.0,0.14,"(0.07, 0.25)"
deva.Ya,य,28.0,0.44,"(0.32, 0.58)"
