,,counts,frequencies,CI
deva.Ga,ग,50.0,0.79,"(0.67, 0.89)"
deva.Pa,प,1.0,0.02,"(0.0, 0.09)"
deva.Pha,फ,12.0,0.19,"(0.1, 0.31)"
