,,counts,frequencies,CI
deva.Ga,ग,15.0,0.24,"(0.14, 0.36)"
deva.Nna,ण,9.0,0.14,"(0.07, 0.25)"
deva.Tha,थ,39.0,0.62,"(0.49, 0.74)"
