,,counts,frequencies,CI
deva.Ka,क,54.0,0.86,"(0.75, 0.93)"
deva.Nna,ण,7.0,0.11,"(0.05, 0.22)"
deva.Pa,प,2.0,0.03,"(0.0, 0.11)"
