,,counts,frequencies,CI
deva.Ka,क,4.0,0.06,"(0.02, 0.15)"
deva.La,ल,45.0,0.71,"(0.59, 0.82)"
deva.Pha,फ,14.0,0.22,"(0.13, 0.34)"
