,,counts,frequencies,CI
deva.La,ल,35.0,0.56,"(0.42, 0.68)"
deva.Nna,ण,21.0,0.33,"(0.22, 0.46)"
deva.Ya,य,7.0,0.11,"(0.05, 0.22)"
