,,counts,frequencies,CI
deva.Ga,ग,25.0,0.4,"(0.28, 0.53)"
deva.Ka,क,31.0,0.49,"(0.36, 0.62)"
deva.Ya,य,7.0,0.11,"(0.05, 0.22)"
