,,counts,frequencies,CI
deva.Ba,ब,53.0,0.93,"(0.83, 0.98)"
deva.Dda,ड,1.0,0.02,"(0.0, 0.09)"
deva.Ha,ह,3.0,0.05,"(0.01, 0.15)"
