,,counts,frequencies,CI
deva.Ba,ब,8.0,0.14,"(0.06, 0.26)"
deva.I,इ,27.0,0.47,"(0.34, 0.61)"
deva.Na,न,22.0,0.39,"(0.26, 0.52)"
