,,counts,frequencies,CI
deva.Dda,ड,2.0,0.04,"(0.01, 0.15)"
deva.Ha,ह,6.0,0.13,"(0.05, 0.27)"
deva.Na,न,37.0,0.82,"(0.68, 0.92)"
