,,counts,frequencies,CI
deva.Dda,ड,8.0,0.14,"(0.06, 0.26)"
deva.Ha,ह,40.0,0.7,"(0.57, 0.82)"
deva.I,इ,9.0,0.16,"(0.07, 0.28)"
