,,counts,frequencies,CI
deva.Ha,ह,4.0,0.07,"(0.02, 0.17)"
deva.I,इ,7.0,0.12,"(0.05, 0.24)"
deva.Pa,प,46.0,0.81,"(0.68, 0.9)"
