,,counts,frequencies,CI
deva.Dda,ड,2.0,0.04,"(0.0, 0.12)"
deva.I,इ,3.0,0.05,"(0.01, 0.15)"
deva.Na,न,52.0,0.91,"(0.81, 0.97)"
