,,counts,frequencies,CI
deva.Ga,ग,6.0,0.13,"(0.05, 0.27)"
deva.I,इ,38.0,0.84,"(0.71, 0.94)"
deva.Na,न,1.0,0.02,"(0.0, 0.12)"
