,,counts,frequencies,CI
deva.Ga,ग,13.0,0.29,"(0.16, 0.44)"
deva.Pa,प,11.0,0.24,"(0.13, 0.4)"
deva.Sa,स,21.0,0.47,"(0.32, 0.62)"
