,,counts,frequencies,CI
deva.Ga,ग,6.0,0.11,"(0.04, 0.22)"
deva.Na,न,4.0,0.07,"(0.02, 0.17)"
deva.Sa,स,47.0,0.82,"(0.7, 0.91)"
