,,counts,frequencies,CI
deva.I,इ,33.0,0.73,"(0.58, 0.85)"
deva.Na,न,8.0,0.18,"(0.08, 0.32)"
deva.Pa,प,4.0,0.09,"(0.02, 0.21)"
