,,counts,frequencies,CI
deva.Ha,ह,40.0,0.7,"(0.57, 0.82)"
deva.Na,न,12.0,0.21,"(0.11, 0.34)"
deva.Pa,प,5.0,0.09,"(0.03, 0.19)"
