,,counts,frequencies,CI
deva.Ga,ग,7.0,0.12,"(0.05, 0.24)"
deva.Ha,ह,45.0,0.79,"(0.66, 0.89)"
deva.Na,न,5.0,0.09,"(0.03, 0.19)"
