,,counts,frequencies,CI
deva.Ga,ग,11.0,0.19,"(0.1, 0.32)"
deva.Na,न,13.0,0.23,"(0.13, 0.36)"
deva.Pa,प,33.0,0.58,"(0.44, 0.71)"
