,,counts,frequencies,CI
cyrl.ie,е,34.0,0.64,"(0.5, 0.77)"
cyrl.pe,п,4.0,0.08,"(0.02, 0.18)"
cyrl.shcha,щ,15.0,0.28,"(0.17, 0.42)"
