,,counts,frequencies,CI
cyrl.ghe,г,8.0,0.13,"(0.06, 0.24)"
cyrl.ha,х,49.0,0.79,"(0.67, 0.88)"
cyrl.pe,п,5.0,0.08,"(0.03, 0.18)"
