,,counts,frequencies,CI
cyrl.ghe,г,4.0,0.06,"(0.02, 0.16)"
cyrl.o,о,56.0,0.9,"(0.8, 0.96)"
cyrl.pe,п,2.0,0.03,"(0.0, 0.11)"
