,,counts,frequencies,CI
cyrl.ha,х,10.0,0.16,"(0.08, 0.28)"
cyrl.ie,е,43.0,0.69,"(0.56, 0.8)"
cyrl.pe,п,9.0,0.15,"(0.07, 0.26)"
