,,counts,frequencies,CI
cyrl.ghe,г,10.0,0.19,"(0.09, 0.32)"
cyrl.pe,п,35.0,0.66,"(0.52, 0.78)"
cyrl.te,т,8.0,0.15,"(0.07, 0.28)"
