,,counts,frequencies,CI
cyrl.ha,х,56.0,0.9,"(0.8, 0.96)"
cyrl.pe,п,3.0,0.05,"(0.01, 0.13)"
cyrl.te,т,3.0,0.05,"(0.01, 0.13)"
