,,counts,frequencies,CI
cyrl.ghe,г,2.0,0.04,"(0.0, 0.13)"
cyrl.o,о,33.0,0.62,"(0.48, 0.75)"
cyrl.shcha,щ,18.0,0.34,"(0.22, 0.48)"
