,,counts,frequencies,CI
cyrl.ha,х,3.0,0.06,"(0.01, 0.16)"
cyrl.ie,е,28.0,0.53,"(0.39, 0.67)"
cyrl.shcha,щ,22.0,0.42,"(0.28, 0.56)"
