,,counts,frequencies,CI
cyrl.e,э,6.0,0.1,"(0.04, 0.2)"
cyrl.ghe,г,48.0,0.77,"(0.65, 0.87)"
cyrl.o,о,8.0,0.13,"(0.06, 0.24)"
