,,counts,frequencies,CI
cyrl.ha,х,57.0,0.92,"(0.82, 0.97)"
cyrl.ie,е,2.0,0.03,"(0.0, 0.11)"
cyrl.o,о,3.0,0.05,"(0.01, 0.13)"
