,,counts,frequencies,CI
cyrl.ghe,г,3.0,0.06,"(0.01, 0.16)"
cyrl.ha,х,49.0,0.92,"(0.82, 0.98)"
cyrl.te,т,1.0,0.02,"(0.0, 0.1)"
