,,counts,frequencies,CI
cyrl.ha,х,14.0,0.26,"(0.15, 0.4)"
cyrl.o,о,35.0,0.66,"(0.52, 0.78)"
cyrl.pe,п,4.0,0.08,"(0.02, 0.18)"
