,,counts,frequencies,CI
cyrl.ie,е,3.0,0.05,"(0.01, 0.13)"
cyrl.o,о,3.0,0.05,"(0.01, 0.13)"
cyrl.pe,п,56.0,0.9,"(0.8, 0.96)"
