,,counts,frequencies,CI
cyrl.e,э,28.0,0.53,"(0.39, 0.67)"
cyrl.ha,х,6.0,0.11,"(0.04, 0.23)"
cyrl.shcha,щ,19.0,0.36,"(0.23, 0.5)"
